match_id,season,round,match_code,league,home_team,away_team,result,elo_home,elo_away,avg_implied_1,avg_implied_x,avg_implied_2
s1_r36_ENG-ITA,1,36,ENG-ITA,INT,England ,Italien,1,2031.0,1940.0,0.6055478125308417,0.26456854004936964,0.16806340271973194
s1_r36_SER-MON,1,36,SER-MON,INT,Servette,Montenegro,1,1479.0,1547.0,0.7348707829880939,0.19898782448309696,0.109890967124469
s1_r36_ZRI-MOS,1,36,ZRI-MOS,BOS,Zrinjski Mostar,Velez Mostar,1,1262.0,,,,
s1_r36_FLU-COR,1,36,FLU-COR,BRA,Fluminense,Corinthians,X,,,0.6123420373806887,0.2683396945355149,0.17783426581043182
s1_r36_BVB-WER,1,36,BVB-WER,TYS,Dortmund,Werder Bremen,1,1843.0,1597.0,0.7334778060388387,0.17365823434927818,0.13247701655371164
s1_r37_VER-NAP,1,37,VER-NAP,ITA,Verona,Napoli,2,1618.0,1908.0,0.17889268032105854,0.24960813050940214,0.609708095564748
s1_r37_WLF-LEV,1,37,WLF-LEV,TYS,Wolfsburg,Bayer Leverkusen,2,1714.0,1756.0,0.24692568542429544,0.2484034163974463,0.5398717387628256
s1_r37_FCK-VB,1,37,FCK-VB,SL,FCK,Vejle,1,1626.0,1310.0,0.7455151537366853,0.1944154308144396,0.11571626601004859
s1_r37_GAL-BES,1,37,GAL-BES,TYR,Galatasaray,Besiktas,1,1668.0,1637.0,0.6012971116764407,0.24064237430655594,0.2157263685853383
s1_r37_CHE-ARS,1,37,CHE-ARS,PL,Chelsea,Arsenal,X,1780.0,1921.0,0.3248579805675867,0.2877236262547781,0.42051301123556084
s1_r37_LBK-AGF,1,37,LBK-AGF,SL,Lyngby,AGF,2,1351.0,1471.0,0.30249550909602785,0.29908494582582884,0.45389944767108975
s1_r37_VFF-FCN,1,37,VFF-FCN,SL,Viborg,FC Nordsjælland,2,1464.0,1547.0,0.26447198217430556,0.26822088588622645,0.5172102155612308
s1_r37_HEI-AUG,1,37,HEI-AUG,TYS,Heidenheim,Augsburg,2,1563.0,1587.0,0.42875964879058903,0.2719897890198735,0.3387211982726797
s1_r37_ACM-JUV,1,37,ACM-JUV,ITA,AC Milan,Juventus,2,1829.0,1806.0,0.44451691646897906,0.30200269366868454,0.2906724168314939
s1_r37_BAR-BIL,1,37,BAR-BIL,SPA,Barcelona,Athletic Bilbao,1,1861.0,1704.0,0.6445631726906103,0.22519948392892403,0.16650783052427626
s1_r38_MAU-FCK,1,38,MAU-FCK,CL,Manchester United,FCK,1,1865.0,1626.0,0.7390655495614491,0.18644150069648394,0.11124771179334404
s1_r38_SEV-ARS,1,38,SEV-ARS,CL,Sevilla,Arsenal,2,1755.0,1921.0,0.23054994292771688,0.2589489570911516,0.5484147681860371
s1_r38_FEY-LAZ,1,38,FEY-LAZ,CL,Feyenoord,Lazio,1,1745.0,1767.0,0.5281219115519498,0.25716063492263697,0.25684009309795414
s1_r38_PSG-ACM,1,38,PSG-ACM,CL,PSG,AC Milan,1,1796.0,1829.0,0.564089133342648,0.25681930749940046,0.22038368576994635
s1_r38_TRN-FCN,1,38,TRN-FCN,ECL,Trnava,FC Nordsjælland,2,1391.0,1547.0,0.2474944804960871,0.26622126364861187,0.556748779452818
s1_r38_STU-HOF,1,38,STU-HOF,TYS,Stuttgart,Hoffenheim,2,1641.0,1631.0,0.5462189966267983,0.24234158853970686,0.2549382847626103
s1_r38_BAR-RMA,1,38,BAR-RMA,SPA,Barcelona,Real Madrid,2,1861.0,1917.0,0.3989183720050862,0.2723468249010483,0.3693527976873237
s1_r38_MAU-MCI,1,38,MAU-MCI,PL,Manchester United,Manchester City,2,1865.0,2083.0,0.1938026731467134,0.24634753802188694,0.5991248057103042
s1_r38_BIF-FCN,1,38,BIF-FCN,SL,Brøndby,FC Nordsjælland,1,1485.0,1547.0,0.43009882932172305,0.27258202934684583,0.3534102514125617
s1_r38_INT-ROM,1,38,INT-ROM,ITA,Inter,Roma,1,1885.0,1783.0,0.6181951189989595,0.24910321420929615,0.16980895495285242
s1_r39_FCK-FCM,1,39,FCK-FCM,DAN,FCK,FC Midtjylland,1,1626.0,1569.0,0.5,0.29411764705882354,0.28571428571428575
s1_r39_COM-TEN,1,39,COM-TEN,SPA,Compostela,Tenerife,2,,1542.0,0.18832391713747648,0.2840909090909091,0.6172839506172839
s1_r39_BER-MAI,1,39,BER-MAI,TYS,Hertha Berlin,Mainz,1,1539.0,1673.0,0.37735849056603776,0.273972602739726,0.40816326530612246
s1_r39_UDI-CAG,1,39,UDI-CAG,ITA,Udinese,Cagliari,X,1642.0,1572.0,0.5128205128205129,0.2985074626865672,0.26666666666666666
s1_r39_AJA-VOL,1,39,AJA-VOL,HOL,Ajax,Volendam,1,1744.0,1379.0,0.7751871712642769,0.16162450588367527,0.11686473517791082
s1_r39_SAL-NAP,1,39,SAL-NAP,ITA,Salernitana,Napoli,2,1615.0,1908.0,0.15011281284253294,0.20824070036759365,0.690777440459425
s1_r39_BVB-BAY,1,39,BVB-BAY,TYS,Dortmund,Bayern München,2,1843.0,1940.0,0.2477035680298868,0.2302515498638288,0.5629560130047695
s1_r39_BOC-FLU,1,39,BOC-FLU,SA,Boca,Fluminense,X,,,0.2716664280106437,0.3150243501820837,0.4735944394490402
s1_r39_VIL-BIL,1,39,VIL-BIL,SPA,Villarreal,Athletic Bilbao,2,1767.0,1704.0,0.33688263089959003,0.2838111563088413,0.42383259591346834
s1_r39_TOT-CHE,1,39,TOT-CHE,PL,Tottenham,Chelsea,2,1829.0,1780.0,0.46740343711383425,0.2684400028610781,0.3079728245570028
s1_r40_BVB-NEW,1,40,BVB-NEW,CL,Dortmund,Newcastle,1,1843.0,1884.0,0.3773055388617223,0.2751149782389576,0.38491792331991154
s1_r40_LAZ-FEY,1,40,LAZ-FEY,CL,Lazio,Feyenoord,1,1767.0,1745.0,0.3973572826198282,0.2749297271159443,0.37015992720227836
s1_r40_ARS-SEV,1,40,ARS-SEV,CL,Arsenal,Sevilla,1,1921.0,1755.0,0.7636614029464345,0.1754977586634156,0.10434100071321788
s1_r40_FCK-MAU,1,40,FCK-MAU,CL,FCK,Manchester United,1,1626.0,1865.0,0.24141689399330865,0.25890772085086966,0.5398103370072279
s1_r40_PSV-LEN,1,40,PSV-LEN,CL,PSV,Lens,1,1768.0,1744.0,0.5593807781008422,0.2543018590360488,0.2307153325405049
s1_r40_AJA-BHA,1,40,AJA-BHA,EL,Ajax,Brighton,2,1744.0,1843.0,0.2407593108955385,0.22925115523397938,0.5754610030621727
s1_r40_AEK-OM,1,40,AEK-OM,EL,AEK Athen,Marseille,2,1568.0,1697.0,0.40611629395308213,0.2920103513315904,0.367966999756471
s1_r40_WHU-OLY,1,40,WHU-OLY,EL,West Ham,Olympiakos,1,1787.0,1577.0,0.6070155374510102,0.23836566970389086,0.21521432854688333
s1_r40_AVI-AZ,1,40,AVI-AZ,ECL,Aston Villa,AZ Alkmaar,1,1825.0,1671.0,0.717141741466484,0.2260311080144384,0.14013420969651605
s1_r40_LJU-KLA,1,40,LJU-KLA,ECL,Olimpija Ljubljana,Klaksvik,1,1343.0,1151.0,0.5120139183072127,0.28157897819769684,0.2863904990286787
s1_r41_KIE-HSV,1,41,KIE-HSV,TYS,Holstein Kiel,HSV Hamburg,1,1467.0,1596.0,0.3123886358874022,0.25468381251187017,0.5025515812065757
s1_r41_NYK-THI,1,41,NYK-THI,DAN,Nykøbing FC,Thisted FC,X,,,0.5714285714285715,0.28169014084507044,0.25
s1_r41_LEC-ACM,1,41,LEC-ACM,ITA,Lecce,AC Milan,X,1591.0,1829.0,0.20485831805042898,0.2741665663832176,0.5700193344715966
s1_r41_CRY-EVE,1,41,CRY-EVE,PL,Crystal Palace,Everton,2,1763.0,1691.0,0.4038989356933387,0.31008338183556255,0.32770848221414606
s1_r41_BCH-KÖL,1,41,BCH-KÖL,TYS,Bochum,Köln,X,1595.0,1661.0,0.4064030367052058,0.2773378304024105,0.36095210913088355
s1_r41_FCK-BIF,1,41,FCK-BIF,SL,FCK,Brøndby,X,1626.0,1485.0,0.5270287313417689,0.26977774471636135,0.26098179732730836
s1_r41_FIO-BLG,1,41,FIO-BLG,ITA,Fiorentina,Bologna,1,1758.0,1700.0,0.4904091904308473,0.2843458832065522,0.27619827641145
s1_r41_MFF-ELF,1,41,MFF-ELF,SVE,Malmö FF,Elfsborg,1,1438.0,1476.0,0.580537463117266,0.25277432907886926,0.22953100687558783
s1_r41_LAZ-ROM,1,41,LAZ-ROM,ITA,Lazio,Roma,X,1767.0,1783.0,0.34690551147548465,0.3177238486299077,0.3794319468472223
s1_r41_SEV-BET,1,41,SEV-BET,SPA,Sevilla,Betis,X,1755.0,1750.0,0.47399705097561656,0.2848746284572138,0.28636441410667596
s1_r42_BUR-PVA,1,42,BUR-PVA,ENG,Burnley,Port Vale,2,1722.0,,0.42766541516295714,0.29567316160550294,0.33667809768678664
s1_r42_CRA-CHA,1,42,CRA-CHA,ENG,Cray Village,Charlton,2,,,0.10198659383918193,0.15988158812874595,0.8042628357325399
s1_r42_SVK-ISL,1,42,SVK-ISL,INT,Slovakiet,Island,1,1632.0,1492.0,0.5666824732879676,0.2834958868768326,0.21444005927161774
s1_r42_DAN-SLO,1,42,DAN-SLO,INT,Danmark,Slovenien,1,1871.0,1712.0,0.6434547302769932,0.25682008208432433,0.1490523648560501
s1_r42_POL-TJE,1,42,POL-TJE,INT,Polen,Tjekkiet,X,1712.0,1750.0,0.4083469831012833,0.31304272094980057,0.32133543842211654
s1_r42_BRB-AAF,1,42,BRB-AAF,DAN,Brabrand,Aarhus Fremad,X,,,0.2222222222222222,0.2777777777777778,0.5988023952095809
s1_r42_ARM-WAL,1,42,ARM-WAL,INT,Armenien,Wales,X,1463.0,1706.0,0.24785802839834553,0.28756045349608206,0.5182415158845485
s1_r42_LET-KRO,1,42,LET-KRO,INT,Letland,Kroatien,2,1352.0,1948.0,0.08014614371073427,0.12587784097239738,0.8424772793659613
s1_r42_HOL-IRL,1,42,HOL-IRL,INT,Holland,Irland,1,1967.0,1617.0,0.8432017910006528,0.14692990383896257,0.05549558437463423
s1_r42_ISR-RUM,1,42,ISR-RUM,INT,Israel,Rumænien,2,1626.0,1631.0,0.36166784761928933,0.29969654284195035,0.3848539109581243
s1_r43_SMA-FSV,1,43,SMA-FSV,TYS,Schott Mainz,FSV Frankfurt,X,,,0.32795698924731187,0.27222222222222225,0.5003126954346466
s1_r43_CAM-ROD,1,43,CAM-ROD,HOL,Cambuur,Roda,X,,,0.44466403162055335,0.2638888888888889,0.367003367003367
s1_r43_CRT-ALB,1,43,CRT-ALB,SPA,Cartagena,Albacete,X,1473.0,1506.0,0.35714285714285715,0.3076923076923077,0.40816326530612246
s1_r43_SKO-NOR,1,43,SKO-NOR,INT,Skotland,Norge,X,1814.0,1745.0,0.4760997045849369,0.29653720929464633,0.3041364265138703
s1_r43_NI-DAN,1,43,NI-DAN,INT,Nordirland,Danmark,1,1451.0,1871.0,0.15105372328211622,0.24618577030554278,0.6478061805113123
s1_r43_GRÆ-FRK,1,43,GRÆ-FRK,INT,Grækenland,Frankrig,X,1710.0,2124.0,0.17773683475302868,0.24729604262703364,0.6221586131234601
s1_r43_RUM-SWI,1,43,RUM-SWI,INT,Rumænien,Schweiz,1,1631.0,1845.0,0.26796189956301497,0.279574300370759,0.49488352500007976
s1_r43_WAL-TYR,1,43,WAL-TYR,INT,Wales,Tyrkiet,X,1706.0,1747.0,0.46247225804058867,0.2805139512516161,0.30207564496629247
s1_r43_ZRI-SIR,1,43,ZRI-SIR,BOS,Zrinjski Mostar,Siroki Brijeg,1,1262.0,,0.819672131147541,0.2,0.1
s1_r43_FCF-B93,1,43,FCF-B93,DAN,FC Fredericia,B93,2,,,0.6993006993006994,0.21739130434782608,0.14285714285714288
s1_r44_RVA-BAR,1,44,RVA-BAR,SPA,Rayo Vallecano,Barcelona,X,1637.0,1861.0,0.1940453494177448,0.24436027867285254,0.609353807720203
s1_r44_SAL-LAZ,1,44,SAL-LAZ,ITA,Salernitana,Lazio,1,1615.0,1767.0,0.21464778052694194,0.27501773841822186,0.5592592703870428
s1_r44_BVB-GLA,1,44,BVB-GLA,TYS,Dortmund,Gladbach,1,1843.0,1683.0,0.6822789418917835,0.19125840918362466,0.17333019548770914
s1_r44_VFF-FCK,1,44,VFF-FCK,SL,Viborg,FCK,1,1464.0,1626.0,0.24009258260933167,0.2644301389087531,0.561966599349542
s1_r44_ACM-FIO,1,44,ACM-FIO,ITA,AC Milan,Fiorentina,1,1829.0,1758.0,0.5080179877248836,0.2844846467854004,0.25630494074822135
s1_r44_HEI-BCH,1,44,HEI-BCH,TYS,Heidenheim,Bochum,X,1563.0,1595.0,0.3295294726398118,0.26727730204810124,0.45293858539849824
s1_r44_RFC-OB,1,44,RFC-OB,SL,Randers,OB,2,1405.0,1434.0,0.5251645855851921,0.29637140981121574,0.3094595708808608
s1_r44_HOF-MAI,1,44,HOF-MAI,TYS,Hoffenheim,Mainz,X,1631.0,1673.0,0.5210499092528649,0.25413537339614023,0.276285606192593
s1_r44_LBK-BIF,1,44,LBK-BIF,SL,Lyngby,Brøndby,X,1351.0,1485.0,0.20965998354032422,0.2602393670188632,0.6017380441231686
s1_r44_JUV-INT,1,44,JUV-INT,ITA,Juventus,Inter,X,1806.0,1885.0,0.2966291777094883,0.30478525539811624,0.44154911545553605
s1_r45_ACM-BVB,1,45,ACM-BVB,CL,AC Milan,Dortmund,2,1829.0,1843.0,0.4921765636156796,0.2796402616220235,0.26894961467411055
s1_r45_FEY-ATM,1,45,FEY-ATM,CL,Feyenoord,Atletico Madrid,2,1745.0,1848.0,0.3782892074616242,0.2748709581998297,0.38542583144612563
s1_r45_GAL-MAU,1,45,GAL-MAU,CL,Galatasaray,Manchester United,X,1668.0,1865.0,0.37672134500181825,0.26431031287383816,0.3981012010878505
s1_r45_BAY-FCK,1,45,BAY-FCK,CL,Bayern München,FCK,X,1940.0,1626.0,0.8211371726094848,0.13877457783302244,0.08317553481925337
s1_r45_FCN-FEN,1,45,FCN-FEN,ECL,FC Nordsjælland,Fenerbahce,1,1547.0,1655.0,0.36784555284596804,0.29200595866809986,0.41204905425627825
s1_r45_OXF-GRI,1,45,OXF-GRI,ENG,Oxford United,Grimsby,1,,,0.7192294095227789,0.2091314259466002,0.14157877177763128
s1_r45_LAZ-CAG,1,45,LAZ-CAG,ITA,Lazio,Cagliari,1,1767.0,1572.0,0.6242754196136981,0.24988275798089732,0.17492012268520327
s1_r45_STU-WER,1,45,STU-WER,TYS,Stuttgart,Werder Bremen,1,1641.0,1597.0,0.7133559477926985,0.19534990178848433,0.13850028699472172
s1_r45_NEW-MAU,1,45,NEW-MAU,PL,Newcastle,Manchester United,1,1884.0,1865.0,0.5119376386884589,0.26463947155913015,0.26173328335609636
s1_r45_OSA-RSO,1,45,OSA-RSO,SPA,Osasuna,Sociedad,X,1670.0,1777.0,0.28774814317087827,0.31591705729264247,0.44213406521213705
s1_r46_FEY-PSV,1,46,FEY-PSV,HOL,Feyenoord,PSV,2,1745.0,1768.0,0.44628258947044297,0.27653890969410666,0.3657889967273149
s1_r46_BIF-HIF,1,46,BIF-HIF,SL,Brøndby,Hvidovre,1,1485.0,1324.0,0.8022374400737184,0.16798096457642775,0.09545132185208222
s1_r46_LEV-BVB,1,46,LEV-BVB,TYS,Bayer Leverkusen,Dortmund,X,1756.0,1843.0,0.604870132005676,0.22281195607319493,0.21440837583193748
s1_r46_SAS-ROM,1,46,SAS-ROM,ITA,Sassuolo,Roma,2,1640.0,1783.0,0.24790256616469572,0.2660095872057755,0.5336150836848058
s1_r46_BAR-ATM,1,46,BAR-ATM,SPA,Barcelona,Atletico Madrid,1,1861.0,1848.0,0.5138969735915486,0.26450294060521234,0.2652337796498126
s1_r46_LAZ-GEN,1,46,LAZ-GEN,ITA,Lazio,Genoa,1,1767.0,1587.0,0.5649717514124294,0.2777777777777778,0.21739130434782608
s1_r46_SAA-FRA,1,46,SAA-FRA,TYS,Saarbrücken,Frankfurt,1,,1719.0,0.18181818181818182,0.2222222222222222,0.6578947368421052
s1_r46_BHA-BRN,1,46,BHA-BRN,PL,Brighton,Brentford,1,1843.0,1835.0,0.5211134703038619,0.2552589565636968,0.26896902234606596
s1_r46_OM-LYO,1,46,OM-LYO,FRA,Marseille,Lyon,1,1697.0,1664.0,0.5874831396788311,0.25394408765928095,0.20860923089014674
s1_r46_TOT-WHU,1,46,TOT-WHU,PL,Tottenham,West Ham,X,1829.0,1787.0,0.5554062194067122,0.23919906492777554,0.2513692596744596
s1_r47_VER-LAZ,1,47,VER-LAZ,ITA,Verona,Lazio,X,1618.0,1767.0,0.2509475399554412,0.291961443447062,0.5018717658056387
s1_r47_BES-FEN,1,47,BES-FEN,TYR,Besiktas,Fenerbahce,2,1637.0,1655.0,0.2733863207958997,0.2813671344280157,0.5124665938446984
s1_r47_ATA-ACM,1,47,ATA-ACM,ITA,Atalanta,AC Milan,1,1768.0,1829.0,0.4052538818378542,0.3035293465108296,0.33894089056053295
s1_r47_VIL-RSO,1,47,VIL-RSO,SPA,Villarreal,Sociedad,2,1767.0,1777.0,0.30114896267465247,0.2879139515963666,0.4563002879289607
s1_r47_BVB-RBL,1,47,BVB-RBL,TYS,Dortmund,RB Leipzig,2,1843.0,1817.0,0.4048861041627416,0.25647053327006697,0.3863134721330813
s1_r47_STU-LEV,1,47,STU-LEV,TYS,Stuttgart,Bayer Leverkusen,X,1641.0,1756.0,0.33965079085796135,0.2629867413018191,0.4447929984800531
s1_r47_TOT-NEW,1,47,TOT-NEW,PL,Tottenham,Newcastle,1,1829.0,1884.0,0.433964849753818,0.25817718403726275,0.3612590297040591
s1_r47_KÖL-MAI,1,47,KÖL-MAI,TYS,Köln,Mainz,X,1661.0,1673.0,0.4308191133016344,0.28867274346968125,0.3331410791406815
s1_r47_FCC-UEC,1,47,FCC-UEC,AND,FC Santa Coloma,UE Santa Coloma,2,898.0,,,,
s1_r47_ROM-FIO,1,47,ROM-FIO,ITA,Roma,Fiorentina,X,1783.0,1758.0,0.4739018822014665,0.30282011069275067,0.27349590452892064
s1_r48_PVA-STV,1,48,PVA-STV,ENG,Port Vale,Stevenage,X,,,0.36363636363636365,0.29411764705882354,0.3921568627450981
s1_r48_SUN-LEE,1,48,SUN-LEE,ENG,Sunderland,Leeds,1,1524.0,1636.0,0.28985507246376807,0.27027027027027023,0.5
s1_r48_FCK-GAL,1,48,FCK-GAL,CL,FCK,Galatasaray,1,1626.0,1668.0,0.36638819201528766,0.2628963256952079,0.4121977671881789
s1_r48_FCP-SHA,1,48,FCP-SHA,CL,Porto,Shakhtar Donetsk,1,1826.0,1601.0,0.6837384992761776,0.21440853197426596,0.1428199289492815
s1_r48_NEW-ACM,1,48,NEW-ACM,CL,Newcastle,AC Milan,2,1884.0,1829.0,0.5418672627021516,0.2546669506328626,0.24578145854846584
s1_r48_LUD-FCN,1,48,LUD-FCN,ECL,Ludogorets,FC Nordsjælland,1,1501.0,1547.0,0.38811133351781074,0.28644927822970195,0.3966941401703605
s1_r48_BET-RAN,1,48,BET-RAN,EL,Betis,Rangers,2,1750.0,1654.0,0.5559348836092689,0.2583366232952114,0.23563115213915017
s1_r48_LEO-URA,1,48,LEO-URA,FWC,Leon,Urawa,2,,,0.45454545454545453,0.29411764705882354,0.3125
s1_r48_SPE-BAI,1,48,SPE-BAI,ITA,Spezia,Bari,1,1536.0,1494.0,0.48332790275622284,0.31212656190172366,0.275626070330165
s1_r48_GEN-JUV,1,48,GEN-JUV,ITA,Genoa,Juventus,X,1587.0,1806.0,0.2159296930535773,0.2990175022625675,0.5393864168928115
s1_r49_MEL-SYD,1,49,MEL-SYD,AUS,Melbourne Victory,Sydney FC,1,,,0.4760722371715059,0.2596376004484568,0.3225140120488892
s1_r49_BCH-UNI,1,49,BCH-UNI,TYS,Bochum,Union Berlin,1,1595.0,1747.0,0.3729944196660804,0.2956061199221894,0.37732167707659325
s1_r49_BIL-ATM,1,49,BIL-ATM,SPA,Athletic Bilbao,Atletico Madrid,1,1704.0,1848.0,0.40891228545038,0.291810870981273,0.3445881930328791
s1_r49_SGA-ZÜR,1,49,SGA-ZÜR,SCH,St Gallen,Zürich,1,1480.0,1492.0,0.4440027771617729,0.28611415658212713,0.3457770831338659
s1_r49_TOR-EMP,1,49,TOR-EMP,ITA,Torino,Empoli,1,1692.0,1616.0,0.620609137942853,0.25423223970198316,0.17240719430476376
s1_r49_ZAG-HAJ,1,49,ZAG-HAJ,KRO,Dinamo Zagreb,Hajduk Split,X,1593.0,1506.0,0.5208333333333334,0.28985507246376807,0.2597402597402597
s1_r49_LIV-MAU,1,49,LIV-MAU,PL,Liverpool,Manchester United,X,1946.0,1865.0,0.7560686687047402,0.1653533716574726,0.11537463350541793
s1_r49_LEV-FRA,1,49,LEV-FRA,TYS,Bayer Leverkusen,Frankfurt,1,1756.0,1719.0,0.725672960520788,0.18705212644884048,0.13330953842966228
s1_r49_BAY-STU,1,49,BAY-STU,TYS,Bayern München,Stuttgart,1,1940.0,1641.0,0.7062736113967244,0.18366777479095714,0.15657857399024777
s1_r49_LAZ-INT,1,49,LAZ-INT,ITA,Lazio,Inter,2,1767.0,1885.0,0.2041435714299194,0.2681582153114676,0.5722965563972316
s1_r50_WER-RBL,1,50,WER-RBL,TYS,Werder Bremen,RB Leipzig,X,1597.0,1817.0,0.20270748852244327,0.21590721664089296,0.6325650468171768
s1_r50_NAP-FRO,1,50,NAP-FRO,ITA,Napoli,Frosinone,2,1908.0,1588.0,0.7142857142857143,0.2,0.14285714285714288
s1_r50_HAA-ROT,1,50,HAA-ROT,HOL,ADO den Haag,Sparta Rotterdam,1,,1564.0,0.29411764705882354,0.2777777777777778,0.5
s1_r50_HEI-FRE,1,50,HEI-FRE,TYS,Heidenheim,Freiburg,1,1563.0,1739.0,0.3788228826456993,0.2800198291547355,0.39224083874573906
s1_r50_MAL-OSA,1,50,MAL-OSA,SPA,Mallorca,Osasuna,1,1642.0,1670.0,0.43097662562557376,0.3252329783029478,0.29371607588302207
s1_r50_NOT-BOU,1,50,NOT-BOU,PL,Nottingham Forest,Bournemouth,2,1669.0,1711.0,0.36207407648435175,0.2876011185501916,0.39435706321937697
s1_r50_APO-OMO,1,50,APO-OMO,CYP,APOEL Nicosia,Omonia,1,1438.0,1437.0,0.5,0.29411764705882354,0.25
s1_r50_ROM-NAP,1,50,ROM-NAP,ITA,Roma,Napoli,1,1761.0,1811.0,0.3352298983621906,0.31337722105370575,0.3977060473194476
s1_r50_CAP-MAM,1,50,CAP-MAM,SA,Cape Town City,Mamelodi Sundowns,X,,,0.18181818181818182,0.30303030303030304,0.625
s1_r50_FEN-GAL,1,50,FEN-GAL,TYR,Fenerbahce,Galatasaray,X,1683.0,1685.0,0.45077492606799213,0.26388184589756114,0.3326896349130368
s1_r51_CLB-USG,1,51,CLB-USG,BEL,Club Brügge,Union St Gilloise,X,1690.0,1705.0,0.42918454935622313,0.28571428571428575,0.33898305084745756
s1_r51_MAU-AVI,1,51,MAU-AVI,PL,Manchester United,Aston Villa,1,1787.0,1851.0,0.43111776687194325,0.27064904840334514,0.3400039585103707
s1_r51_ABE-MOT,1,51,ABE-MOT,SKO,Aberdeen,Motherwell,,1356.0,1286.0,0.5706419113032164,0.26550708924625627,0.22806632263184562
s1_r51_MLB-BRI,1,51,MLB-BRI,AUS,Melbourne CIty,Brisbane Roar,1,,,0.5882352941176471,0.26666666666666666,0.2105263157894737
s1_r51_WBA-LEE,1,51,WBA-LEE,ENG,West Bromwich,Leeds,1,1561.0,1644.0,0.27905776065609866,0.2836273737477758,0.4892037490637068
s1_r51_LUT-CHE,1,51,LUT-CHE,PL,Luton,Chelsea,2,1607.0,1782.0,0.1852683589591414,0.23237482265343193,0.6232539838981158
s1_r51_AVI-BUR,1,51,AVI-BUR,PL,Aston Villa,Burnley,1,1851.0,1647.0,0.7310897047992301,0.18899539227311846,0.11977864462547509
s1_r51_CAS-BRA,1,51,CAS-BRA,POR,Casa Pia,Braga,2,1418.0,1660.0,0.19702204700529816,0.24877607077128136,0.616686877032289
s1_r51_JUV-ROM,1,51,JUV-ROM,ITA,Juventus,Roma,1,1852.0,1761.0,0.47890221330128435,0.3205344645872506,0.24423701877962714
s1_r51_FUL-ARS,1,51,FUL-ARS,PL,Fulham,Arsenal,1,1712.0,1910.0,0.17246735097427543,0.23388219316138706,0.6383099369414115
s1_r52_CRU-LIN,1,52,CRU-LIN,NI,Crusaders,Linfield,2,1086.0,1119.0,0.24390243902439024,0.28571428571428575,0.5714285714285715
s1_r52_ACM-CAG,1,52,ACM-CAG,ITA,AC Milan,Cagliari,1,1839.0,1574.0,0.7246376811594203,0.2,0.1388888888888889
s1_r52_PSG-TOU,1,52,PSG-TOU,FRA,PSG,Toulouse,1,1881.0,1603.0,0.8,0.1639344262295082,0.09090909090909091
s1_r52_GIR-ATM,1,52,GIR-ATM,SPA,Girona,Atletico Madrid,1,1787.0,1861.0,0.38682700813192616,0.27791685923249804,0.3730867144935355
s1_r52_LAS-BAR,1,52,LAS-BAR,SPA,Las Palmas,Barcelona,2,1638.0,1863.0,0.17637855894351295,0.23321583329686912,0.6413306149613357
s1_r52_FRO-MOZ,1,52,FRO-MOZ,ITA,Frosinone,Monza,2,1582.0,1665.0,0.3758435998516518,0.29369966213276466,0.3754417594444578
s1_r52_ESP-GET,1,52,ESP-GET,SPA,Espanyol,Getafe,2,1595.0,1677.0,0.35714285714285715,0.28571428571428575,0.41666666666666674
s1_r52_KAY-SIV,1,52,KAY-SIV,TYR,Kayserispor,Sivasspor,2,1414.0,1421.0,0.5130265265874099,0.3314750998012808,0.3278478930699306
s1_r52_LEN-ASM,1,52,LEN-ASM,FRA,Lens,Monaco,X,1747.0,1699.0,0.4444444444444444,0.26666666666666666,0.3508771929824561
s1_r52_UDI-LAZ,1,52,UDI-LAZ,ITA,Udinese,Lazio,2,1646.0,1772.0,0.2900714544057341,0.31191757777011075,0.4464681149559905
s1_r53_MID-CHE,1,53,MID-CHE,ENG,Middlesbrough,Chelsea,1,1538.0,1782.0,0.18282212650693377,0.2312173218020432,0.6391465801650427
s1_r53_FIO-BLG,1,53,FIO-BLG,ITA,Fiorentina,Bologna,X,1748.0,1718.0,0.4878048780487805,0.30303030303030304,0.2777777777777778
s1_r53_RMA-ATM,1,53,RMA-ATM,SPA,Real Madrid,Atletico Madrid,X,1968.0,1861.0,0.4878048780487805,0.28169014084507044,0.28169014084507044
s1_r53_SLB-BRA,1,53,SLB-BRA,POR,Benfica,Braga,1,1789.0,1660.0,0.6578947368421052,0.23255813953488375,0.18867924528301888
s1_r53_TRA-SAM,1,53,TRA-SAM,TYR,Trabzonspor,Samsunspor,1,1535.0,1336.0,0.6023253873166705,0.24933333970023702,0.2091914106764131
s1_r53_ZES-NKW,1,53,ZES-NKW,ZAM,Zesco United,Nkwazi,1,,,0.5714285714285715,0.3225806451612903,0.2222222222222222
s1_r53_NEW-MCI,1,53,NEW-MCI,PL,Newcastle,Manchester City,2,1794.0,2045.0,0.17987743419995902,0.22359686862645084,0.6351289351910459
s1_r53_CAG-BLG,1,53,CAG-BLG,ITA,Cagliari,Bologna,1,1574.0,1718.0,0.32715291866528196,0.3206703329582055,0.40012563872783874
s1_r53_GLA-STU,1,53,GLA-STU,TYS,Gladbach,Stuttgart,1,1675.0,1712.0,0.28133231824321864,0.2458608386573082,0.5118165480482637
s1_r53_ACM-ROM,1,53,ACM-ROM,ITA,AC Milan,Roma,1,1839.0,1761.0,0.452457111652338,0.3022075747823175,0.2856914615311294
s1_r54_BFC-CAR,1,54,BFC-CAR,ENG,Barnsley,Cardiff,1,,1462.0,0.6777866223619187,0.2241300867784427,0.1615090850989575
