match_id,season,round,match_code,bookmaker,home_odds,draw_odds,away_odds
s1_r115_PSG-RSO,1,115,PSG-RSO,Matchbook,1.67,4.1,5.6
s1_r116_BET-ZAG,1,116,BET-ZAG,Pinnacle,4.97,3.96,1.66
s1_r116_BET-ZAG,1,116,BET-ZAG,Suprabets,5.1,4.0,1.7
s1_r116_BET-ZAG,1,116,BET-ZAG,888Sport,4.5,3.75,1.7
s1_r116_BET-ZAG,1,116,BET-ZAG,Betsson,4.75,3.75,1.7
s1_r116_BET-ZAG,1,116,BET-ZAG,Nordic Bet,4.75,3.75,1.7
s1_r116_BET-ZAG,1,116,BET-ZAG,Livescore Bet (Eu),4.25,3.45,1.54
s1_r116_BET-ZAG,1,116,BET-ZAG,Betclic,4.63,3.8,1.66
s1_r116_BET-ZAG,1,116,BET-ZAG,William Hill,4.75,3.8,1.65
s1_r116_BET-ZAG,1,116,BET-ZAG,Betonline.Ag,4.5,3.77,1.71
s1_r116_BET-ZAG,1,116,BET-ZAG,Everygame,4.75,3.75,1.65
s1_r116_BET-ZAG,1,116,BET-ZAG,Mybookie.Ag,4.75,3.85,1.67
s1_r116_BET-ZAG,1,116,BET-ZAG,Unibet,4.55,3.7,1.75
s1_r115_FEY-ROM,1,115,FEY-ROM,1xBet,2.06,3.69,3.84
s1_r115_FEY-ROM,1,115,FEY-ROM,Unibet,2.04,3.55,3.95
s1_r115_FEY-ROM,1,115,FEY-ROM,Betclic,1.9,3.45,3.5
s1_r115_FEY-ROM,1,115,FEY-ROM,888Sport,2.0,3.5,3.5
s1_r115_FEY-ROM,1,115,FEY-ROM,William Hill,1.95,3.5,3.6
s1_r115_FEY-ROM,1,115,FEY-ROM,Mybookie.Ag,1.95,3.5,3.65
s1_r115_FEY-ROM,1,115,FEY-ROM,Nordic Bet,2.0,3.6,3.75
s1_r115_FEY-ROM,1,115,FEY-ROM,Pinnacle,2.01,3.46,3.7
s1_r115_FEY-ROM,1,115,FEY-ROM,Betfair,2.06,3.45,4.0
s1_r115_FEY-ROM,1,115,FEY-ROM,Livescore Bet (Eu),1.92,3.2,3.45
s1_r115_FEY-ROM,1,115,FEY-ROM,Betonline.Ag,1.96,3.38,3.8
s1_r115_FEY-ROM,1,115,FEY-ROM,Suprabets,2.07,3.58,3.88
s1_r115_FEY-ROM,1,115,FEY-ROM,Everygame,1.95,3.35,3.6
s1_r115_FEY-ROM,1,115,FEY-ROM,Matchbook,1.96,3.2,3.65
s1_r116_SHA-OM,1,116,SHA-OM,1xBet,2.36,3.62,3.17
s1_r116_SHA-OM,1,116,SHA-OM,Unibet,2.23,3.55,3.4
s1_r116_SHA-OM,1,116,SHA-OM,Betclic,2.17,3.35,2.93
s1_r116_SHA-OM,1,116,SHA-OM,888Sport,2.25,3.4,3.0
s1_r116_SHA-OM,1,116,SHA-OM,William Hill,2.2,3.5,3.0
s1_r116_SHA-OM,1,116,SHA-OM,Mybookie.Ag,2.25,3.4,3.0
s1_r116_SHA-OM,1,116,SHA-OM,Nordic Bet,2.3,3.5,3.1
s1_r116_SHA-OM,1,116,SHA-OM,Pinnacle,2.28,3.49,3.03
s1_r116_SHA-OM,1,116,SHA-OM,Betfair,2.3,3.6,3.15
s1_r116_SHA-OM,1,116,SHA-OM,Livescore Bet (Eu),2.15,3.25,2.9
s1_r116_SHA-OM,1,116,SHA-OM,Betonline.Ag,2.25,3.36,3.05
s1_r116_SHA-OM,1,116,SHA-OM,Suprabets,2.35,3.62,3.14
s1_r116_SHA-OM,1,116,SHA-OM,Everygame,2.2,3.4,2.95
s1_r116_SHA-OM,1,116,SHA-OM,Matchbook,2.1,3.4,3.0
s1_r116_YB-SPO,1,116,YB-SPO,Unibet,4.0,3.9,1.92
s1_r116_YB-SPO,1,116,YB-SPO,888Sport,3.6,3.75,1.91
s1_r116_YB-SPO,1,116,YB-SPO,William Hill,3.75,3.7,1.85
s1_r116_YB-SPO,1,116,YB-SPO,Mybookie.Ag,3.6,3.65,1.91
s1_r116_YB-SPO,1,116,YB-SPO,Nordic Bet,4.0,3.75,1.9
s1_r116_YB-SPO,1,116,YB-SPO,Pinnacle,3.54,3.82,1.95
s1_r116_YB-SPO,1,116,YB-SPO,Betfair,3.7,3.85,1.95
s1_r116_YB-SPO,1,116,YB-SPO,Livescore Bet (Eu),3.35,3.5,1.86
s1_r116_YB-SPO,1,116,YB-SPO,Betonline.Ag,3.7,3.62,1.91
s1_r116_YB-SPO,1,116,YB-SPO,Suprabets,3.72,3.95,2.01
s1_r116_YB-SPO,1,116,YB-SPO,Everygame,3.45,3.65,1.91
s1_r116_YB-SPO,1,116,YB-SPO,Matchbook,3.25,3.35,1.78
s1_r116_GAL-SPP,1,116,GAL-SPP,1xBet,4.93,3.96,1.79
s1_r116_GAL-SPP,1,116,GAL-SPP,Unibet,5.3,3.8,1.74
s1_r116_GAL-SPP,1,116,GAL-SPP,Betclic,4.38,3.62,1.68
s1_r116_GAL-SPP,1,116,GAL-SPP,888Sport,4.5,3.6,1.75
s1_r116_GAL-SPP,1,116,GAL-SPP,William Hill,4.4,3.9,1.7
s1_r116_GAL-SPP,1,116,GAL-SPP,Nordic Bet,4.95,3.95,1.68
s1_r116_GAL-SPP,1,116,GAL-SPP,Pinnacle,4.89,3.68,1.71
s1_r116_GAL-SPP,1,116,GAL-SPP,Betfair,4.9,3.85,1.74
s1_r116_GAL-SPP,1,116,GAL-SPP,Livescore Bet (Eu),4.5,3.45,1.63
s1_r116_GAL-SPP,1,116,GAL-SPP,Betonline.Ag,4.8,3.58,1.71
s1_r116_GAL-SPP,1,116,GAL-SPP,Suprabets,5.2,3.85,1.76
s1_r116_GAL-SPP,1,116,GAL-SPP,Everygame,4.75,3.6,1.67
s1_r116_GAL-SPP,1,116,GAL-SPP,Mybookie.Ag,4.5,3.65,1.71
s1_r116_GAL-SPP,1,116,GAL-SPP,Matchbook,4.2,3.35,1.61
s1_r116_SLB-TOU,1,116,SLB-TOU,1xBet,1.43,5.03,8.6
s1_r116_SLB-TOU,1,116,SLB-TOU,Unibet,1.4,4.9,9.5
s1_r116_SLB-TOU,1,116,SLB-TOU,Betclic,1.34,4.65,7.15
s1_r116_SLB-TOU,1,116,SLB-TOU,888Sport,1.33,5.0,8.5
s1_r116_SLB-TOU,1,116,SLB-TOU,William Hill,1.35,4.75,8.0
s1_r116_SLB-TOU,1,116,SLB-TOU,Nordic Bet,1.37,4.95,8.8
s1_r116_SLB-TOU,1,116,SLB-TOU,Pinnacle,1.36,4.86,8.23
s1_r116_SLB-TOU,1,116,SLB-TOU,Betfair,1.37,5.0,9.0
s1_r116_SLB-TOU,1,116,SLB-TOU,Livescore Bet (Eu),1.32,4.6,7.25
s1_r116_SLB-TOU,1,116,SLB-TOU,Betonline.Ag,1.35,4.62,8.75
s1_r116_SLB-TOU,1,116,SLB-TOU,Suprabets,1.4,5.2,8.8
s1_r116_SLB-TOU,1,116,SLB-TOU,Everygame,1.35,4.6,8.0
s1_r116_SLB-TOU,1,116,SLB-TOU,Mybookie.Ag,1.37,4.75,7.75
s1_r116_SLB-TOU,1,116,SLB-TOU,Matchbook,1.34,4.7,9.0
s1_r117_NAP-GEN,1,117,NAP-GEN,Nordic Bet,5.95,4.0,1.6
s1_r117_NAP-GEN,1,117,NAP-GEN,Pinnacle,6.08,3.84,1.63
s1_r117_NAP-GEN,1,117,NAP-GEN,Betsson,5.9,3.95,1.58
s1_r117_NAP-GEN,1,117,NAP-GEN,Livescore Bet (Eu),5.5,3.5,1.54
s1_r117_NAP-GEN,1,117,NAP-GEN,888Sport,6.0,3.8,1.6
s1_r117_NAP-GEN,1,117,NAP-GEN,William Hill,6.0,4.0,1.53
s1_r117_NAP-GEN,1,117,NAP-GEN,1xBet,6.36,4.04,1.64
s1_r117_NAP-GEN,1,117,NAP-GEN,Suprabets,6.2,3.93,1.66
s1_r117_NAP-GEN,1,117,NAP-GEN,Unibet,6.0,4.1,1.61
s1_r117_NAP-GEN,1,117,NAP-GEN,Betfair,6.4,3.9,1.66
s1_r117_NAP-GEN,1,117,NAP-GEN,Matchbook,6.4,3.95,1.65
s1_r117_NAP-GEN,1,117,NAP-GEN,Mybookie.Ag,6.0,3.85,1.59
s1_r117_NAP-GEN,1,117,NAP-GEN,Everygame,5.75,3.65,1.6
s1_r117_NAP-GEN,1,117,NAP-GEN,Betonline.Ag,6.15,3.83,1.64
s1_r117_NAP-GEN,1,117,NAP-GEN,Coolbet,5.9,4.05,1.63
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Pinnacle,3.43,3.17,2.35
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Betclic,3.35,3.05,2.21
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Livescore Bet (Eu),3.15,2.95,2.2
s1_r118_LAZ-BLG,1,118,LAZ-BLG,888Sport,3.5,3.0,2.25
s1_r118_LAZ-BLG,1,118,LAZ-BLG,1xBet,3.5,3.31,2.34
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Suprabets,3.45,3.23,2.38
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Nordic Bet,3.45,3.2,2.22
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Betsson,3.45,3.2,2.22
s1_r118_LAZ-BLG,1,118,LAZ-BLG,William Hill,3.4,3.1,2.2
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Unibet,3.6,3.3,2.2
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Betfair,3.55,3.15,2.36
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Everygame,3.25,3.05,2.3
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Matchbook,3.6,3.2,2.38
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Mybookie.Ag,3.45,3.1,2.25
s1_r118_LAZ-BLG,1,118,LAZ-BLG,Coolbet,3.48,3.15,2.35
s1_r117_VIG-BAR,1,117,VIG-BAR,William Hill,1.85,3.8,3.7
s1_r117_VIG-BAR,1,117,VIG-BAR,Suprabets,1.92,3.96,4.1
s1_r117_VIG-BAR,1,117,VIG-BAR,1xBet,1.93,4.03,4.0
s1_r117_VIG-BAR,1,117,VIG-BAR,Betclic,1.84,3.75,3.73
s1_r117_VIG-BAR,1,117,VIG-BAR,Pinnacle,1.88,3.9,4.02
s1_r117_VIG-BAR,1,117,VIG-BAR,888Sport,1.91,3.75,3.8
s1_r117_VIG-BAR,1,117,VIG-BAR,Livescore Bet (Eu),1.77,3.55,3.65
s1_r117_VIG-BAR,1,117,VIG-BAR,Nordic Bet,1.85,3.95,3.95
s1_r117_VIG-BAR,1,117,VIG-BAR,Betsson,1.88,4.0,4.0
s1_r117_VIG-BAR,1,117,VIG-BAR,Unibet,1.96,3.95,3.75
s1_r117_VIG-BAR,1,117,VIG-BAR,Betfair,1.94,3.9,4.2
s1_r117_VIG-BAR,1,117,VIG-BAR,Mybookie.Ag,1.87,3.85,3.85
s1_r117_VIG-BAR,1,117,VIG-BAR,Matchbook,1.95,3.9,4.2
s1_r117_VIG-BAR,1,117,VIG-BAR,Everygame,1.85,3.75,3.85
s1_r117_VIG-BAR,1,117,VIG-BAR,Betonline.Ag,1.91,3.8,4.04
s1_r117_VIG-BAR,1,117,VIG-BAR,Coolbet,1.92,3.85,4.0
s1_r118_RVA-RMA,1,118,RVA-RMA,Betclic,5.1,3.82,1.61
s1_r118_RVA-RMA,1,118,RVA-RMA,1xBet,5.39,4.16,1.7
s1_r118_RVA-RMA,1,118,RVA-RMA,888Sport,5.5,3.8,1.61
s1_r118_RVA-RMA,1,118,RVA-RMA,Pinnacle,5.4,4.11,1.64
s1_r118_RVA-RMA,1,118,RVA-RMA,Suprabets,5.5,4.2,1.67
s1_r118_RVA-RMA,1,118,RVA-RMA,William Hill,5.5,4.0,1.57
s1_r118_RVA-RMA,1,118,RVA-RMA,Livescore Bet (Eu),4.8,3.75,1.55
s1_r118_RVA-RMA,1,118,RVA-RMA,Nordic Bet,4.95,4.15,1.65
s1_r118_RVA-RMA,1,118,RVA-RMA,Betsson,5.0,4.2,1.66
s1_r118_RVA-RMA,1,118,RVA-RMA,Unibet,5.5,4.0,1.67
s1_r118_RVA-RMA,1,118,RVA-RMA,Betfair,6.0,4.1,1.65
s1_r118_RVA-RMA,1,118,RVA-RMA,Everygame,5.0,3.9,1.6
s1_r118_RVA-RMA,1,118,RVA-RMA,Mybookie.Ag,5.25,3.85,1.62
s1_r118_RVA-RMA,1,118,RVA-RMA,Matchbook,6.2,4.1,1.65
s1_r118_RVA-RMA,1,118,RVA-RMA,Betonline.Ag,5.5,4.05,1.65
s1_r118_RVA-RMA,1,118,RVA-RMA,Coolbet,5.5,4.15,1.65
s1_r118_MAL-RSO,1,118,MAL-RSO,888Sport,3.4,2.8,2.5
s1_r118_MAL-RSO,1,118,MAL-RSO,1xBet,3.39,2.99,2.59
s1_r118_MAL-RSO,1,118,MAL-RSO,Pinnacle,3.44,2.82,2.58
s1_r118_MAL-RSO,1,118,MAL-RSO,Betsson,3.3,2.9,2.55
s1_r118_MAL-RSO,1,118,MAL-RSO,Betclic,3.23,2.75,2.46
s1_r118_MAL-RSO,1,118,MAL-RSO,Nordic Bet,3.3,2.88,2.52
s1_r118_MAL-RSO,1,118,MAL-RSO,Livescore Bet (Eu),3.15,2.65,2.4
s1_r118_MAL-RSO,1,118,MAL-RSO,William Hill,3.25,2.88,2.38
s1_r118_MAL-RSO,1,118,MAL-RSO,Suprabets,3.5,2.82,2.64
s1_r118_MAL-RSO,1,118,MAL-RSO,Unibet,3.4,2.85,2.6
s1_r118_MAL-RSO,1,118,MAL-RSO,Betfair,3.5,2.86,2.6
s1_r118_MAL-RSO,1,118,MAL-RSO,Everygame,3.3,2.7,2.5
s1_r118_MAL-RSO,1,118,MAL-RSO,Matchbook,3.5,2.88,2.6
s1_r118_MAL-RSO,1,118,MAL-RSO,Mybookie.Ag,3.3,2.8,2.5
s1_r118_MAL-RSO,1,118,MAL-RSO,Betonline.Ag,3.5,2.8,2.55
s1_r118_MAL-RSO,1,118,MAL-RSO,Coolbet,3.4,2.85,2.6
s1_r118_SIL-FCK,1,118,SIL-FCK,1xBet,1.88,3.84,3.87
s1_r118_SIL-FCK,1,118,SIL-FCK,888Sport,1.91,3.6,3.75
s1_r118_SIL-FCK,1,118,SIL-FCK,Suprabets,1.91,3.83,4.1
s1_r118_SIL-FCK,1,118,SIL-FCK,William Hill,1.83,3.6,3.6
s1_r118_SIL-FCK,1,118,SIL-FCK,Nordic Bet,1.89,3.73,3.98
s1_r118_SIL-FCK,1,118,SIL-FCK,Betsson,1.88,3.7,3.95
s1_r118_SIL-FCK,1,118,SIL-FCK,Pinnacle,1.87,3.81,4.0
s1_r118_SIL-FCK,1,118,SIL-FCK,Betfair,1.91,3.75,3.95
s1_r118_SIL-FCK,1,118,SIL-FCK,Livescore Bet (Eu),1.75,3.35,3.45
s1_r118_SIL-FCK,1,118,SIL-FCK,Unibet,1.85,3.75,4.0
s1_r118_SIL-FCK,1,118,SIL-FCK,Everygame,1.83,3.6,3.85
s1_r118_BIF-FCM,1,118,BIF-FCM,1xBet,2.43,3.68,3.14
s1_r118_BIF-FCM,1,118,BIF-FCM,888Sport,2.3,3.4,3.0
s1_r118_BIF-FCM,1,118,BIF-FCM,Suprabets,2.37,3.55,3.05
s1_r118_BIF-FCM,1,118,BIF-FCM,William Hill,2.2,3.5,2.8
s1_r118_BIF-FCM,1,118,BIF-FCM,Nordic Bet,2.33,3.56,2.97
s1_r118_BIF-FCM,1,118,BIF-FCM,Betsson,2.31,3.5,2.95
s1_r118_BIF-FCM,1,118,BIF-FCM,Pinnacle,2.35,3.49,3.0
s1_r118_BIF-FCM,1,118,BIF-FCM,Betfair,2.2,3.05,2.64
s1_r118_BIF-FCM,1,118,BIF-FCM,Livescore Bet (Eu),2.15,3.05,2.7
s1_r118_BIF-FCM,1,118,BIF-FCM,Unibet,2.3,3.5,2.95
s1_r118_BIF-FCM,1,118,BIF-FCM,Everygame,2.25,3.35,2.9
s1_r117_WOL-BVB,1,117,WOL-BVB,888Sport,2.2,3.8,3.0
s1_r117_WOL-BVB,1,117,WOL-BVB,1xBet,2.24,3.94,3.19
s1_r117_WOL-BVB,1,117,WOL-BVB,Betfair,2.28,3.95,3.15
s1_r117_WOL-BVB,1,117,WOL-BVB,William Hill,2.1,3.8,3.0
s1_r117_WOL-BVB,1,117,WOL-BVB,Pinnacle,2.22,3.81,3.11
s1_r117_WOL-BVB,1,117,WOL-BVB,Suprabets,2.24,3.93,3.21
s1_r117_WOL-BVB,1,117,WOL-BVB,Livescore Bet (Eu),2.1,3.45,2.9
s1_r117_WOL-BVB,1,117,WOL-BVB,Nordic Bet,2.15,3.9,2.92
s1_r117_WOL-BVB,1,117,WOL-BVB,Betsson,2.2,4.0,3.0
s1_r117_WOL-BVB,1,117,WOL-BVB,Unibet,2.25,3.75,3.1
s1_r117_WOL-BVB,1,117,WOL-BVB,Mybookie.Ag,2.2,3.85,3.0
s1_r117_WOL-BVB,1,117,WOL-BVB,Matchbook,2.28,3.95,3.15
s1_r117_WOL-BVB,1,117,WOL-BVB,Betonline.Ag,2.18,3.85,3.16
s1_r117_WOL-BVB,1,117,WOL-BVB,Everygame,2.15,3.65,3.0
s1_r117_WOL-BVB,1,117,WOL-BVB,Coolbet,2.2,3.8,3.2
s1_r117_MCI-CHE,1,117,MCI-CHE,888Sport,8.5,5.5,1.33
s1_r117_MCI-CHE,1,117,MCI-CHE,Betclic,7.15,5.35,1.33
s1_r117_MCI-CHE,1,117,MCI-CHE,1xBet,9.05,5.86,1.36
s1_r117_MCI-CHE,1,117,MCI-CHE,Suprabets,8.8,6.0,1.37
s1_r117_MCI-CHE,1,117,MCI-CHE,Nordic Bet,8.7,5.55,1.32
s1_r117_MCI-CHE,1,117,MCI-CHE,Betsson,9.0,5.75,1.34
s1_r117_MCI-CHE,1,117,MCI-CHE,Betfair,9.2,6.0,1.37
s1_r117_MCI-CHE,1,117,MCI-CHE,William Hill,8.0,5.5,1.3
s1_r117_MCI-CHE,1,117,MCI-CHE,Pinnacle,8.46,5.7,1.34
s1_r117_MCI-CHE,1,117,MCI-CHE,Livescore Bet (Eu),7.0,5.5,1.31
s1_r117_MCI-CHE,1,117,MCI-CHE,Unibet,8.5,6.0,1.36
s1_r117_MCI-CHE,1,117,MCI-CHE,Coolbet,9.0,6.0,1.35
s1_r117_MCI-CHE,1,117,MCI-CHE,Mybookie.Ag,7.75,5.5,1.36
s1_r117_MCI-CHE,1,117,MCI-CHE,Matchbook,9.2,6.0,1.37
s1_r117_MCI-CHE,1,117,MCI-CHE,Betonline.Ag,8.25,5.65,1.36
s1_r117_MCI-CHE,1,117,MCI-CHE,Everygame,8.0,5.25,1.33
s1_r117_MXK-SLI,1,117,MXK-SLI,1xBet,2.14,3.14,3.22
s1_r120_FRE-LEN,1,120,FRE-LEN,Betclic,3.08,3.35,2.19
s1_r120_FRE-LEN,1,120,FRE-LEN,Marathon Bet,3.02,3.5,2.35
s1_r120_FRE-LEN,1,120,FRE-LEN,1xBet,3.1,3.59,2.41
s1_r120_FRE-LEN,1,120,FRE-LEN,Betfair,3.2,3.45,2.4
s1_r120_FRE-LEN,1,120,FRE-LEN,Unibet,3.3,3.45,2.3
s1_r120_FRE-LEN,1,120,FRE-LEN,888Sport,3.2,3.25,2.25
s1_r120_FRE-LEN,1,120,FRE-LEN,Nordic Bet,3.05,3.55,2.28
s1_r120_FRE-LEN,1,120,FRE-LEN,William Hill,3.1,3.5,2.15
s1_r120_FRE-LEN,1,120,FRE-LEN,Mybookie.Ag,3.15,3.45,2.2
s1_r120_FRE-LEN,1,120,FRE-LEN,Suprabets,3.18,3.45,2.41
s1_r120_FRE-LEN,1,120,FRE-LEN,Livescore Bet (Eu),2.95,3.15,2.2
s1_r120_FRE-LEN,1,120,FRE-LEN,Pinnacle,3.11,3.41,2.38
s1_r120_FRE-LEN,1,120,FRE-LEN,Matchbook,3.2,3.45,2.4
s1_r120_FRE-LEN,1,120,FRE-LEN,Everygame,3.0,3.2,2.3
s1_r120_TOU-SLB,1,120,TOU-SLB,Betclic,1.82,3.77,3.78
s1_r120_TOU-SLB,1,120,TOU-SLB,Marathon Bet,1.84,3.88,4.15
s1_r120_TOU-SLB,1,120,TOU-SLB,1xBet,1.89,3.98,4.26
s1_r120_TOU-SLB,1,120,TOU-SLB,Betfair,1.91,3.9,4.2
s1_r120_TOU-SLB,1,120,TOU-SLB,Unibet,1.89,3.8,4.2
s1_r120_TOU-SLB,1,120,TOU-SLB,888Sport,1.91,3.6,3.75
s1_r120_TOU-SLB,1,120,TOU-SLB,Nordic Bet,1.9,3.7,3.95
s1_r120_TOU-SLB,1,120,TOU-SLB,William Hill,1.85,3.8,3.7
s1_r120_TOU-SLB,1,120,TOU-SLB,Mybookie.Ag,1.91,3.7,3.7
s1_r120_TOU-SLB,1,120,TOU-SLB,Suprabets,1.88,3.97,4.2
s1_r120_TOU-SLB,1,120,TOU-SLB,Livescore Bet (Eu),1.77,3.45,3.75
s1_r120_TOU-SLB,1,120,TOU-SLB,Pinnacle,1.85,3.86,4.12
s1_r120_TOU-SLB,1,120,TOU-SLB,Matchbook,1.92,3.9,4.2
s1_r120_TOU-SLB,1,120,TOU-SLB,Everygame,1.8,3.65,3.9
s1_r120_ROM-FEY,1,120,ROM-FEY,Marathon Bet,3.58,3.74,2.2
s1_r120_ROM-FEY,1,120,ROM-FEY,1xBet,3.53,3.69,2.17
s1_r120_ROM-FEY,1,120,ROM-FEY,Betfair,3.6,3.6,2.18
s1_r120_ROM-FEY,1,120,ROM-FEY,Unibet,3.6,3.7,2.1
s1_r120_ROM-FEY,1,120,ROM-FEY,888Sport,3.4,3.4,2.1
s1_r120_ROM-FEY,1,120,ROM-FEY,Nordic Bet,3.45,3.55,2.08
s1_r120_ROM-FEY,1,120,ROM-FEY,William Hill,3.25,3.6,2.05
s1_r120_ROM-FEY,1,120,ROM-FEY,Suprabets,3.35,3.8,2.18
s1_r120_ROM-FEY,1,120,ROM-FEY,Mybookie.Ag,3.4,3.5,2.1
s1_r120_ROM-FEY,1,120,ROM-FEY,Livescore Bet (Eu),3.1,3.35,1.99
s1_r120_ROM-FEY,1,120,ROM-FEY,Pinnacle,3.28,3.71,2.15
s1_r120_ROM-FEY,1,120,ROM-FEY,Betclic,3.27,3.5,2.05
s1_r120_ROM-FEY,1,120,ROM-FEY,Matchbook,3.6,3.6,2.2
s1_r120_ROM-FEY,1,120,ROM-FEY,Everygame,3.15,3.5,2.05
s1_r120_SPP-GAL,1,120,SPP-GAL,Betclic,2.46,3.48,2.59
s1_r120_SPP-GAL,1,120,SPP-GAL,Marathon Bet,2.62,3.68,2.57
s1_r120_SPP-GAL,1,120,SPP-GAL,1xBet,2.69,3.77,2.64
s1_r120_SPP-GAL,1,120,SPP-GAL,Unibet,2.8,3.55,2.6
s1_r120_SPP-GAL,1,120,SPP-GAL,888Sport,2.5,3.6,2.6
s1_r120_SPP-GAL,1,120,SPP-GAL,Nordic Bet,2.52,3.7,2.62
s1_r120_SPP-GAL,1,120,SPP-GAL,William Hill,2.5,3.7,2.45
s1_r120_SPP-GAL,1,120,SPP-GAL,Betfair,2.7,3.6,2.6
s1_r120_SPP-GAL,1,120,SPP-GAL,Suprabets,2.73,3.61,2.65
s1_r120_SPP-GAL,1,120,SPP-GAL,Mybookie.Ag,2.5,3.6,2.65
s1_r120_SPP-GAL,1,120,SPP-GAL,Livescore Bet (Eu),2.5,3.25,2.45
s1_r120_SPP-GAL,1,120,SPP-GAL,Pinnacle,2.7,3.52,2.6
s1_r120_SPP-GAL,1,120,SPP-GAL,Matchbook,2.68,3.7,2.62
s1_r120_SPP-GAL,1,120,SPP-GAL,Everygame,2.55,3.4,2.5
s1_r119_GNT-HAI,1,119,GNT-HAI,Betclic,1.93,3.4,3.62
s1_r119_GNT-HAI,1,119,GNT-HAI,Marathon Bet,1.94,3.62,3.8
s1_r119_GNT-HAI,1,119,GNT-HAI,888Sport,1.91,3.6,3.6
s1_r119_GNT-HAI,1,119,GNT-HAI,Nordic Bet,2.0,3.6,3.6
s1_r119_GNT-HAI,1,119,GNT-HAI,Suprabets,1.99,3.59,3.99
s1_r119_GNT-HAI,1,119,GNT-HAI,Mybookie.Ag,1.95,3.45,3.7
s1_r119_GNT-HAI,1,119,GNT-HAI,William Hill,1.95,3.5,3.6
s1_r119_GNT-HAI,1,119,GNT-HAI,Livescore Bet (Eu),1.8,3.1,3.4
s1_r119_GNT-HAI,1,119,GNT-HAI,Betsson,2.0,3.6,3.6
s1_r119_GNT-HAI,1,119,GNT-HAI,Pinnacle,1.97,3.48,3.88
s1_r119_GNT-HAI,1,119,GNT-HAI,Everygame,1.91,3.4,3.75
s1_r120_BOD-AJA,1,120,BOD-AJA,Marathon Bet,2.44,3.95,2.55
s1_r120_BOD-AJA,1,120,BOD-AJA,888Sport,2.4,3.6,2.6
s1_r120_BOD-AJA,1,120,BOD-AJA,Nordic Bet,2.4,4.0,2.55
s1_r120_BOD-AJA,1,120,BOD-AJA,Suprabets,2.55,4.0,2.58
s1_r120_BOD-AJA,1,120,BOD-AJA,Mybookie.Ag,2.4,4.0,2.55
s1_r120_BOD-AJA,1,120,BOD-AJA,William Hill,2.38,3.9,2.5
s1_r120_BOD-AJA,1,120,BOD-AJA,Livescore Bet (Eu),2.25,3.45,2.3
s1_r120_BOD-AJA,1,120,BOD-AJA,Betsson,2.4,4.0,2.55
s1_r120_BOD-AJA,1,120,BOD-AJA,Pinnacle,2.51,3.91,2.53
s1_r120_BOD-AJA,1,120,BOD-AJA,Everygame,2.4,3.75,2.45
s1_r119_INT-ATM,1,119,INT-ATM,Mybookie.Ag,4.5,3.6,1.8
s1_r119_INT-ATM,1,119,INT-ATM,Coolbet,4.75,3.75,1.8
s1_r119_INT-ATM,1,119,INT-ATM,William Hill,4.33,3.5,1.8
s1_r119_INT-ATM,1,119,INT-ATM,Betfair,5.3,3.65,1.84
s1_r119_INT-ATM,1,119,INT-ATM,1xBet,4.83,3.74,1.85
s1_r119_INT-ATM,1,119,INT-ATM,Betonline.Ag,5.0,3.4,1.8
s1_r119_INT-ATM,1,119,INT-ATM,Unibet,5.0,3.65,1.83
s1_r119_INT-ATM,1,119,INT-ATM,Suprabets,5.2,3.7,1.83
s1_r119_INT-ATM,1,119,INT-ATM,Betsson,4.7,3.6,1.82
s1_r119_INT-ATM,1,119,INT-ATM,Nordic Bet,4.65,3.55,1.82
s1_r119_INT-ATM,1,119,INT-ATM,Everygame,4.75,3.45,1.75
s1_r119_INT-ATM,1,119,INT-ATM,Livescore Bet (Eu),4.65,3.35,1.7
s1_r119_INT-ATM,1,119,INT-ATM,888Sport,4.5,3.6,1.8
s1_r119_INT-ATM,1,119,INT-ATM,Pinnacle,4.99,3.56,1.8
s1_r119_INT-ATM,1,119,INT-ATM,Matchbook,5.3,3.65,1.84
s1_r119_INT-ATM,1,119,INT-ATM,Marathon Bet,4.7,3.64,1.8
s1_r119_PSV-BVB,1,119,PSV-BVB,Mybookie.Ag,3.1,3.7,2.2
s1_r119_PSV-BVB,1,119,PSV-BVB,Coolbet,3.15,3.75,2.25
s1_r119_PSV-BVB,1,119,PSV-BVB,William Hill,3.0,3.7,2.1
s1_r119_PSV-BVB,1,119,PSV-BVB,1xBet,3.21,3.88,2.24
s1_r119_PSV-BVB,1,119,PSV-BVB,Betfair,3.25,3.9,2.26
s1_r119_PSV-BVB,1,119,PSV-BVB,Betonline.Ag,3.14,3.66,2.18
s1_r119_PSV-BVB,1,119,PSV-BVB,Unibet,3.2,3.75,2.28
s1_r119_PSV-BVB,1,119,PSV-BVB,Suprabets,3.19,3.9,2.27
