Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,season_fdc,league_fdc
F1,2023-02-19,Rennes,Clermont,2,0,2223,F1
F1,2023-02-19,Troyes,Montpellier,0,1,2223,F1
F1,2023-02-19,Lens,Nantes,3,1,2223,F1
F1,2023-02-19,Toulouse,Marseille,2,3,2223,F1
F1,2023-02-24,Lille,Brest,2,1,2223,F1
F1,2023-02-25,Angers,Lyon,1,3,2223,F1
F1,2023-02-25,Montpellier,Lens,1,1,2223,F1
F1,2023-02-26,Lorient,Auxerre,0,1,2223,F1
F1,2023-02-26,Ajaccio,Troyes,2,1,2223,F1
F1,2023-02-26,Clermont,Strasbourg,1,1,2223,F1
F1,2023-02-26,Nantes,Rennes,0,1,2223,F1
F1,2023-02-26,Reims,Toulouse,3,0,2223,F1
F1,2023-02-26,Monaco,Nice,0,3,2223,F1
F1,2023-02-26,Marseille,Paris SG,0,3,2223,F1
F1,2023-03-03,Nice,Auxerre,1,1,2223,F1
F1,2023-03-04,Lens,Lille,1,1,2223,F1
F1,2023-03-04,Paris SG,Nantes,4,2,2223,F1
F1,2023-03-05,Troyes,Monaco,2,2,2223,F1
F1,2023-03-05,Montpellier,Angers,5,0,2223,F1
F1,2023-03-05,Reims,Ajaccio,1,0,2223,F1
F1,2023-03-05,Strasbourg,Brest,0,1,2223,F1
F1,2023-03-05,Toulouse,Clermont,0,1,2223,F1
F1,2023-03-05,Lyon,Lorient,0,0,2223,F1
F1,2023-03-05,Rennes,Marseille,0,1,2223,F1
F1,2023-03-10,Lille,Lyon,3,3,2223,F1
F1,2023-03-11,Auxerre,Rennes,0,0,2223,F1
F1,2023-03-11,Brest,Paris SG,1,2,2223,F1
F1,2023-03-12,Clermont,Lens,0,4,2223,F1
F1,2023-03-12,Ajaccio,Montpellier,0,1,2223,F1
F1,2023-03-12,Angers,Toulouse,0,2,2223,F1
F1,2023-03-12,Lorient,Troyes,2,0,2223,F1
F1,2023-03-12,Nantes,Nice,2,2,2223,F1
F1,2023-03-12,Monaco,Reims,0,1,2223,F1
F1,2023-03-12,Marseille,Strasbourg,2,2,2223,F1
F1,2023-03-17,Lyon,Nantes,1,1,2223,F1
F1,2023-03-18,Toulouse,Lille,0,2,2223,F1
F1,2023-03-18,Lens,Angers,3,0,2223,F1
F1,2023-03-19,Ajaccio,Monaco,0,2,2223,F1
F1,2023-03-19,Montpellier,Clermont,2,1,2223,F1
F1,2023-03-19,Nice,Lorient,1,1,2223,F1
F1,2023-03-19,Strasbourg,Auxerre,2,0,2223,F1
F1,2023-03-19,Troyes,Brest,2,2,2223,F1
F1,2023-03-19,Paris SG,Rennes,0,2,2223,F1
F1,2023-03-19,Reims,Marseille,1,2,2223,F1
F1,2023-03-31,Marseille,Montpellier,1,1,2223,F1
F1,2023-04-01,Auxerre,Troyes,1,0,2223,F1
F1,2023-04-01,Rennes,Lens,0,1,2223,F1
F1,2023-04-02,Lille,Lorient,3,1,2223,F1
F1,2023-04-02,Angers,Nice,1,1,2223,F1
F1,2023-04-02,Brest,Toulouse,3,1,2223,F1
F1,2023-04-02,Clermont,Ajaccio,2,1,2223,F1
F1,2023-04-02,Nantes,Reims,0,3,2223,F1
F1,2023-04-02,Monaco,Strasbourg,4,3,2223,F1
F1,2023-04-02,Paris SG,Lyon,0,1,2223,F1
F1,2023-04-07,Lens,Strasbourg,2,1,2223,F1
F1,2023-04-08,Angers,Lille,1,0,2223,F1
F1,2023-04-08,Nice,Paris SG,0,2,2223,F1
F1,2023-04-09,Lyon,Rennes,3,1,2223,F1
F1,2023-04-09,Ajaccio,Auxerre,0,3,2223,F1
F1,2023-04-09,Montpellier,Toulouse,1,2,2223,F1
F1,2023-04-09,Reims,Brest,1,1,2223,F1
F1,2023-04-09,Troyes,Clermont,0,2,2223,F1
F1,2023-04-09,Nantes,Monaco,2,2,2223,F1
F1,2023-04-09,Lorient,Marseille,0,0,2223,F1
F1,2023-04-14,Toulouse,Lyon,1,2,2223,F1
F1,2023-04-15,Rennes,Reims,3,0,2223,F1
F1,2023-04-15,Paris SG,Lens,3,1,2223,F1
F1,2023-04-16,Lille,Montpellier,2,1,2223,F1
F1,2023-04-16,Auxerre,Nantes,2,1,2223,F1
F1,2023-04-16,Brest,Nice,1,0,2223,F1
F1,2023-04-16,Clermont,Angers,2,1,2223,F1
F1,2023-04-16,Strasbourg,Ajaccio,3,1,2223,F1
F1,2023-04-16,Monaco,Lorient,3,1,2223,F1
F1,2023-04-16,Marseille,Troyes,3,1,2223,F1
F1,2023-04-21,Angers,Paris SG,1,2,2223,F1
F1,2023-04-22,Auxerre,Lille,1,1,2223,F1
F1,2023-04-22,Lens,Monaco,3,0,2223,F1
F1,2023-04-23,Reims,Strasbourg,0,2,2223,F1
F1,2023-04-23,Ajaccio,Brest,0,0,2223,F1
F1,2023-04-23,Lorient,Toulouse,0,1,2223,F1
F1,2023-04-23,Nantes,Troyes,2,2,2223,F1
F1,2023-04-23,Nice,Clermont,1,2,2223,F1
F1,2023-04-23,Montpellier,Rennes,1,0,2223,F1
F1,2023-04-23,Lyon,Marseille,1,2,2223,F1
F1,2023-04-28,Strasbourg,Lyon,1,2,2223,F1
F1,2023-04-29,Lille,Ajaccio,3,0,2223,F1
F1,2023-04-30,Monaco,Montpellier,0,4,2223,F1
F1,2023-04-30,Clermont,Reims,1,0,2223,F1
F1,2023-04-30,Rennes,Angers,4,2,2223,F1
F1,2023-04-30,Troyes,Nice,0,1,2223,F1
F1,2023-04-30,Paris SG,Lorient,1,3,2223,F1
F1,2023-04-30,Marseille,Auxerre,2,1,2223,F1
F1,2023-05-02,Toulouse,Lens,0,1,2223,F1
F1,2023-05-03,Brest,Nantes,2,0,2223,F1
F1,2023-05-06,Nice,Rennes,2,1,2223,F1
F1,2023-05-06,Reims,Lille,1,0,2223,F1
F1,2023-05-06,Lens,Marseille,2,1,2223,F1
F1,2023-05-07,Angers,Monaco,1,2,2223,F1
F1,2023-05-07,Ajaccio,Toulouse,0,0,2223,F1
F1,2023-05-07,Auxerre,Clermont,1,1,2223,F1
F1,2023-05-07,Lorient,Brest,2,1,2223,F1
F1,2023-05-07,Nantes,Strasbourg,0,2,2223,F1
F1,2023-05-07,Lyon,Montpellier,5,4,2223,F1
F1,2023-05-07,Troyes,Paris SG,1,3,2223,F1
F1,2023-05-12,Lens,Reims,2,1,2223,F1
F1,2023-05-13,Strasbourg,Nice,2,0,2223,F1
F1,2023-05-13,Paris SG,Ajaccio,5,0,2223,F1
F1,2023-05-14,Clermont,Lyon,2,1,2223,F1
F1,2023-05-14,Brest,Auxerre,1,0,2223,F1
F1,2023-05-14,Montpellier,Lorient,1,1,2223,F1
F1,2023-05-14,Rennes,Troyes,4,0,2223,F1
F1,2023-05-14,Toulouse,Nantes,0,0,2223,F1
F1,2023-05-14,Monaco,Lille,0,0,2223,F1
F1,2023-05-14,Marseille,Angers,3,1,2223,F1
F1,2023-05-19,Lyon,Monaco,3,1,2223,F1
F1,2023-05-20,Nantes,Montpellier,0,3,2223,F1
F1,2023-05-20,Lille,Marseille,2,1,2223,F1
F1,2023-05-21,Ajaccio,Rennes,0,5,2223,F1
F1,2023-05-21,Brest,Clermont,2,1,2223,F1
F1,2023-05-21,Nice,Toulouse,0,0,2223,F1
F1,2023-05-21,Reims,Angers,2,2,2223,F1
F1,2023-05-21,Troyes,Strasbourg,1,1,2223,F1
F1,2023-05-21,Lorient,Lens,1,3,2223,F1
F1,2023-05-21,Auxerre,Paris SG,1,2,2223,F1
F1,2023-05-27,Angers,Troyes,2,1,2223,F1
F1,2023-05-27,Clermont,Lorient,2,0,2223,F1
F1,2023-05-27,Lens,Ajaccio,3,0,2223,F1
F1,2023-05-27,Lille,Nantes,2,1,2223,F1
F1,2023-05-27,Lyon,Reims,3,0,2223,F1
F1,2023-05-27,Marseille,Brest,1,2,2223,F1
F1,2023-05-27,Montpellier,Nice,2,3,2223,F1
F1,2023-05-27,Rennes,Monaco,2,0,2223,F1
F1,2023-05-27,Strasbourg,Paris SG,1,1,2223,F1
F1,2023-05-27,Toulouse,Auxerre,1,1,2223,F1
F1,2023-06-03,Ajaccio,Marseille,1,0,2223,F1
F1,2023-06-03,Auxerre,Lens,1,3,2223,F1
F1,2023-06-03,Brest,Rennes,1,2,2223,F1
F1,2023-06-03,Lorient,Strasbourg,2,1,2223,F1
F1,2023-06-03,Monaco,Toulouse,1,2,2223,F1
F1,2023-06-03,Nantes,Angers,1,0,2223,F1
F1,2023-06-03,Nice,Lyon,3,1,2223,F1
F1,2023-06-03,Paris SG,Clermont,2,3,2223,F1
F1,2023-06-03,Reims,Montpellier,1,3,2223,F1
F1,2023-06-03,Troyes,Lille,1,1,2223,F1
I1,2022-08-13,Milan,Udinese,4,2,2223,I1
I1,2022-08-13,Sampdoria,Atalanta,0,2,2223,I1
I1,2022-08-13,Lecce,Inter,1,2,2223,I1
I1,2022-08-13,Monza,Torino,1,2,2223,I1
I1,2022-08-14,Fiorentina,Cremonese,3,2,2223,I1
I1,2022-08-14,Lazio,Bologna,2,1,2223,I1
I1,2022-08-14,Salernitana,Roma,0,1,2223,I1
I1,2022-08-14,Spezia,Empoli,1,0,2223,I1
I1,2022-08-15,Verona,Napoli,2,5,2223,I1
I1,2022-08-15,Juventus,Sassuolo,3,0,2223,I1
I1,2022-08-20,Torino,Lazio,0,0,2223,I1
I1,2022-08-20,Udinese,Salernitana,0,0,2223,I1
I1,2022-08-20,Inter,Spezia,3,0,2223,I1
I1,2022-08-20,Sassuolo,Lecce,1,0,2223,I1
I1,2022-08-21,Empoli,Fiorentina,0,0,2223,I1
I1,2022-08-21,Napoli,Monza,4,0,2223,I1
I1,2022-08-21,Atalanta,Milan,1,1,2223,I1
I1,2022-08-21,Bologna,Verona,1,1,2223,I1
I1,2022-08-22,Roma,Cremonese,1,0,2223,I1
I1,2022-08-22,Sampdoria,Juventus,0,0,2223,I1
I1,2022-08-26,Monza,Udinese,1,2,2223,I1
I1,2022-08-26,Lazio,Inter,3,1,2223,I1
I1,2022-08-27,Cremonese,Torino,1,2,2223,I1
I1,2022-08-27,Juventus,Roma,1,1,2223,I1
I1,2022-08-27,Milan,Bologna,2,0,2223,I1
I1,2022-08-27,Spezia,Sassuolo,2,2,2223,I1
I1,2022-08-28,Salernitana,Sampdoria,4,0,2223,I1
I1,2022-08-28,Verona,Atalanta,0,1,2223,I1
I1,2022-08-28,Fiorentina,Napoli,0,0,2223,I1
I1,2022-08-28,Lecce,Empoli,1,1,2223,I1
I1,2022-08-30,Sassuolo,Milan,0,0,2223,I1
I1,2022-08-30,Inter,Cremonese,3,1,2223,I1
I1,2022-08-30,Roma,Monza,3,0,2223,I1
I1,2022-08-31,Empoli,Verona,1,1,2223,I1
I1,2022-08-31,Sampdoria,Lazio,1,1,2223,I1
I1,2022-08-31,Udinese,Fiorentina,1,0,2223,I1
I1,2022-08-31,Juventus,Spezia,2,0,2223,I1
I1,2022-08-31,Napoli,Lecce,1,1,2223,I1
I1,2022-09-01,Atalanta,Torino,3,1,2223,I1
I1,2022-09-01,Bologna,Salernitana,1,1,2223,I1
I1,2022-09-03,Fiorentina,Juventus,1,1,2223,I1
I1,2022-09-03,Milan,Inter,3,2,2223,I1
I1,2022-09-03,Lazio,Napoli,1,2,2223,I1
I1,2022-09-04,Cremonese,Sassuolo,0,0,2223,I1
I1,2022-09-04,Spezia,Bologna,2,2,2223,I1
I1,2022-09-04,Verona,Sampdoria,2,1,2223,I1
I1,2022-09-04,Udinese,Roma,4,0,2223,I1
I1,2022-09-05,Monza,Atalanta,0,2,2223,I1
I1,2022-09-05,Salernitana,Empoli,2,2,2223,I1
I1,2022-09-05,Torino,Lecce,1,0,2223,I1
I1,2022-09-10,Napoli,Spezia,1,0,2223,I1
I1,2022-09-10,Inter,Torino,1,0,2223,I1
I1,2022-09-10,Sampdoria,Milan,1,2,2223,I1
I1,2022-09-11,Atalanta,Cremonese,1,1,2223,I1
I1,2022-09-11,Bologna,Fiorentina,2,1,2223,I1
I1,2022-09-11,Lecce,Monza,1,1,2223,I1
I1,2022-09-11,Sassuolo,Udinese,1,3,2223,I1
I1,2022-09-11,Lazio,Verona,2,0,2223,I1
I1,2022-09-11,Juventus,Salernitana,2,2,2223,I1
I1,2022-09-12,Empoli,Roma,1,2,2223,I1
I1,2022-09-16,Salernitana,Lecce,1,2,2223,I1
I1,2022-09-17,Bologna,Empoli,0,1,2223,I1
I1,2022-09-17,Spezia,Sampdoria,2,1,2223,I1
I1,2022-09-17,Torino,Sassuolo,0,1,2223,I1
I1,2022-09-18,Udinese,Inter,3,1,2223,I1
I1,2022-09-18,Cremonese,Lazio,0,4,2223,I1
I1,2022-09-18,Fiorentina,Verona,2,0,2223,I1
I1,2022-09-18,Monza,Juventus,1,0,2223,I1
I1,2022-09-18,Roma,Atalanta,0,1,2223,I1
I1,2022-09-18,Milan,Napoli,1,2,2223,I1
I1,2022-10-01,Napoli,Torino,3,1,2223,I1
I1,2022-10-01,Inter,Roma,1,2,2223,I1
I1,2022-10-01,Empoli,Milan,1,3,2223,I1
I1,2022-10-02,Lazio,Spezia,4,0,2223,I1
I1,2022-10-02,Lecce,Cremonese,1,1,2223,I1
I1,2022-10-02,Sampdoria,Monza,0,3,2223,I1
I1,2022-10-02,Sassuolo,Salernitana,5,0,2223,I1
I1,2022-10-02,Atalanta,Fiorentina,1,0,2223,I1
I1,2022-10-02,Juventus,Bologna,3,0,2223,I1
I1,2022-10-03,Verona,Udinese,1,2,2223,I1
I1,2022-10-08,Sassuolo,Inter,1,2,2223,I1
I1,2022-10-08,Milan,Juventus,2,0,2223,I1
I1,2022-10-08,Bologna,Sampdoria,1,1,2223,I1
I1,2022-10-09,Torino,Empoli,1,1,2223,I1
I1,2022-10-09,Monza,Spezia,2,0,2223,I1
I1,2022-10-09,Salernitana,Verona,2,1,2223,I1
I1,2022-10-09,Udinese,Atalanta,2,2,2223,I1
I1,2022-10-09,Cremonese,Napoli,1,4,2223,I1
I1,2022-10-09,Roma,Lecce,2,1,2223,I1
I1,2022-10-10,Fiorentina,Lazio,0,4,2223,I1
I1,2022-10-15,Empoli,Monza,1,0,2223,I1
I1,2022-10-15,Torino,Juventus,0,1,2223,I1
I1,2022-10-15,Atalanta,Sassuolo,2,1,2223,I1
I1,2022-10-16,Inter,Salernitana,2,0,2223,I1
I1,2022-10-16,Lazio,Udinese,0,0,2223,I1
I1,2022-10-16,Spezia,Cremonese,2,2,2223,I1
I1,2022-10-16,Napoli,Bologna,3,2,2223,I1
I1,2022-10-16,Verona,Milan,1,2,2223,I1
I1,2022-10-17,Sampdoria,Roma,0,1,2223,I1
I1,2022-10-17,Lecce,Fiorentina,1,1,2223,I1
I1,2022-10-21,Juventus,Empoli,4,0,2223,I1
I1,2022-10-22,Salernitana,Spezia,1,0,2223,I1
I1,2022-10-22,Milan,Monza,4,1,2223,I1
I1,2022-10-22,Fiorentina,Inter,3,4,2223,I1
I1,2022-10-23,Udinese,Torino,1,2,2223,I1
I1,2022-10-23,Bologna,Lecce,2,0,2223,I1
I1,2022-10-23,Atalanta,Lazio,0,2,2223,I1
I1,2022-10-23,Roma,Napoli,0,1,2223,I1
I1,2022-10-24,Cremonese,Sampdoria,0,1,2223,I1
I1,2022-10-24,Sassuolo,Verona,2,1,2223,I1
I1,2022-10-29,Napoli,Sassuolo,4,0,2223,I1
I1,2022-10-29,Lecce,Juventus,0,1,2223,I1
I1,2022-10-29,Inter,Sampdoria,3,0,2223,I1
I1,2022-10-30,Empoli,Atalanta,0,2,2223,I1
I1,2022-10-30,Cremonese,Udinese,0,0,2223,I1
I1,2022-10-30,Spezia,Fiorentina,1,2,2223,I1
I1,2022-10-30,Lazio,Salernitana,1,3,2223,I1
I1,2022-10-30,Torino,Milan,2,1,2223,I1
I1,2022-10-31,Verona,Roma,1,3,2223,I1
I1,2022-10-31,Monza,Bologna,1,2,2223,I1
I1,2022-11-04,Udinese,Lecce,1,1,2223,I1
I1,2022-11-05,Empoli,Sassuolo,1,0,2223,I1
I1,2022-11-05,Salernitana,Cremonese,2,2,2223,I1
I1,2022-11-05,Atalanta,Napoli,1,2,2223,I1
I1,2022-11-05,Milan,Spezia,2,1,2223,I1
I1,2022-11-06,Bologna,Torino,2,1,2223,I1
I1,2022-11-06,Monza,Verona,2,0,2223,I1
I1,2022-11-06,Sampdoria,Fiorentina,0,2,2223,I1
I1,2022-11-06,Roma,Lazio,0,1,2223,I1
I1,2022-11-06,Juventus,Inter,2,0,2223,I1
I1,2022-11-08,Napoli,Empoli,2,0,2223,I1
I1,2022-11-08,Spezia,Udinese,1,1,2223,I1
I1,2022-11-08,Cremonese,Milan,0,0,2223,I1
I1,2022-11-09,Lecce,Atalanta,2,1,2223,I1
I1,2022-11-09,Sassuolo,Roma,1,1,2223,I1
I1,2022-11-09,Fiorentina,Salernitana,2,1,2223,I1
I1,2022-11-09,Inter,Bologna,6,1,2223,I1
I1,2022-11-09,Torino,Sampdoria,2,0,2223,I1
I1,2022-11-10,Verona,Juventus,0,1,2223,I1
I1,2022-11-10,Lazio,Monza,1,0,2223,I1
I1,2022-11-11,Empoli,Cremonese,2,0,2223,I1
I1,2022-11-12,Napoli,Udinese,3,2,2223,I1
I1,2022-11-12,Sampdoria,Lecce,0,2,2223,I1
I1,2022-11-12,Bologna,Sassuolo,3,0,2223,I1
I1,2022-11-13,Atalanta,Inter,2,3,2223,I1
I1,2022-11-13,Monza,Salernitana,3,0,2223,I1
I1,2022-11-13,Roma,Torino,1,1,2223,I1
I1,2022-11-13,Verona,Spezia,1,2,2223,I1
I1,2022-11-13,Milan,Fiorentina,2,1,2223,I1
I1,2022-11-13,Juventus,Lazio,3,0,2223,I1
I1,2023-01-04,Salernitana,Milan,1,2,2223,I1
I1,2023-01-04,Sassuolo,Sampdoria,1,2,2223,I1
I1,2023-01-04,Spezia,Atalanta,2,2,2223,I1
I1,2023-01-04,Torino,Verona,1,1,2223,I1
I1,2023-01-04,Lecce,Lazio,2,1,2223,I1
I1,2023-01-04,Roma,Bologna,1,0,2223,I1
I1,2023-01-04,Cremonese,Juventus,0,1,2223,I1
I1,2023-01-04,Fiorentina,Monza,1,1,2223,I1
I1,2023-01-04,Inter,Napoli,1,0,2223,I1
I1,2023-01-04,Udinese,Empoli,1,1,2223,I1
I1,2023-01-07,Fiorentina,Sassuolo,2,1,2223,I1
I1,2023-01-07,Juventus,Udinese,1,0,2223,I1
I1,2023-01-07,Monza,Inter,2,2,2223,I1
I1,2023-01-08,Salernitana,Torino,1,1,2223,I1
I1,2023-01-08,Lazio,Empoli,2,2,2223,I1
I1,2023-01-08,Spezia,Lecce,0,0,2223,I1
I1,2023-01-08,Sampdoria,Napoli,0,2,2223,I1
I1,2023-01-08,Milan,Roma,2,2,2223,I1
I1,2023-01-09,Verona,Cremonese,2,0,2223,I1
I1,2023-01-09,Bologna,Atalanta,1,2,2223,I1
I1,2023-01-13,Napoli,Juventus,5,1,2223,I1
I1,2023-01-14,Cremonese,Monza,2,3,2223,I1
I1,2023-01-14,Lecce,Milan,2,2,2223,I1
I1,2023-01-14,Inter,Verona,1,0,2223,I1
I1,2023-01-15,Sassuolo,Lazio,0,2,2223,I1
I1,2023-01-15,Torino,Spezia,0,1,2223,I1
I1,2023-01-15,Udinese,Bologna,1,2,2223,I1
I1,2023-01-15,Atalanta,Salernitana,8,2,2223,I1
I1,2023-01-15,Roma,Fiorentina,2,0,2223,I1
I1,2023-01-16,Empoli,Sampdoria,1,0,2223,I1
I1,2023-01-21,Verona,Lecce,2,0,2223,I1
I1,2023-01-21,Salernitana,Napoli,0,2,2223,I1
I1,2023-01-21,Fiorentina,Torino,0,1,2223,I1
I1,2023-01-22,Sampdoria,Udinese,0,1,2223,I1
I1,2023-01-22,Monza,Sassuolo,1,1,2223,I1
I1,2023-01-22,Spezia,Roma,0,2,2223,I1
I1,2023-01-22,Juventus,Atalanta,3,3,2223,I1
I1,2023-01-23,Bologna,Cremonese,1,1,2223,I1
I1,2023-01-23,Inter,Empoli,0,1,2223,I1
I1,2023-01-24,Lazio,Milan,4,0,2223,I1
I1,2023-01-27,Bologna,Spezia,2,0,2223,I1
I1,2023-01-27,Lecce,Salernitana,1,2,2223,I1
I1,2023-01-28,Empoli,Torino,2,2,2223,I1
I1,2023-01-28,Cremonese,Inter,1,2,2223,I1
I1,2023-01-28,Atalanta,Sampdoria,2,0,2223,I1
I1,2023-01-29,Milan,Sassuolo,2,5,2223,I1
I1,2023-01-29,Juventus,Monza,0,2,2223,I1
I1,2023-01-29,Lazio,Fiorentina,1,1,2223,I1
I1,2023-01-29,Napoli,Roma,2,1,2223,I1
I1,2023-01-30,Udinese,Verona,1,1,2223,I1
I1,2023-02-04,Cremonese,Lecce,0,2,2223,I1
I1,2023-02-04,Roma,Empoli,2,0,2223,I1
I1,2023-02-04,Sassuolo,Atalanta,1,0,2223,I1
I1,2023-02-05,Spezia,Napoli,0,3,2223,I1
I1,2023-02-05,Torino,Udinese,1,0,2223,I1
I1,2023-02-05,Fiorentina,Bologna,1,2,2223,I1
I1,2023-02-05,Inter,Milan,1,0,2223,I1
I1,2023-02-06,Verona,Lazio,1,1,2223,I1
I1,2023-02-06,Monza,Sampdoria,2,2,2223,I1
I1,2023-02-07,Salernitana,Juventus,0,3,2223,I1
I1,2023-02-10,Milan,Torino,1,0,2223,I1
I1,2023-02-11,Empoli,Spezia,2,2,2223,I1
I1,2023-02-11,Lecce,Roma,1,1,2223,I1
I1,2023-02-11,Lazio,Atalanta,0,2,2223,I1
I1,2023-02-12,Udinese,Sassuolo,2,2,2223,I1
I1,2023-02-12,Bologna,Monza,0,1,2223,I1
I1,2023-02-12,Juventus,Fiorentina,1,0,2223,I1
I1,2023-02-12,Napoli,Cremonese,3,0,2223,I1
I1,2023-02-13,Verona,Salernitana,1,0,2223,I1
I1,2023-02-13,Sampdoria,Inter,0,0,2223,I1
I1,2023-02-17,Sassuolo,Napoli,0,2,2223,I1
I1,2023-02-18,Sampdoria,Bologna,1,2,2223,I1
I1,2023-02-18,Monza,Milan,0,1,2223,I1
I1,2023-02-18,Inter,Udinese,3,1,2223,I1
I1,2023-02-19,Atalanta,Lecce,1,2,2223,I1
I1,2023-02-19,Fiorentina,Empoli,1,1,2223,I1
I1,2023-02-19,Salernitana,Lazio,0,2,2223,I1
I1,2023-02-19,Spezia,Juventus,0,2,2223,I1
I1,2023-02-19,Roma,Verona,1,0,2223,I1
I1,2023-02-20,Torino,Cremonese,2,2,2223,I1
I1,2023-02-25,Empoli,Napoli,0,2,2223,I1
I1,2023-02-25,Lecce,Sassuolo,0,1,2223,I1
I1,2023-02-26,Bologna,Inter,1,0,2223,I1
I1,2023-02-26,Salernitana,Monza,3,0,2223,I1
I1,2023-02-26,Udinese,Spezia,2,2,2223,I1
I1,2023-02-26,Milan,Atalanta,2,0,2223,I1
I1,2023-02-27,Verona,Fiorentina,0,3,2223,I1
I1,2023-02-27,Lazio,Sampdoria,1,0,2223,I1
I1,2023-02-28,Cremonese,Roma,2,1,2223,I1
I1,2023-02-28,Juventus,Torino,4,2,2223,I1
I1,2023-03-03,Napoli,Lazio,0,1,2223,I1
I1,2023-03-04,Monza,Empoli,2,1,2223,I1
I1,2023-03-04,Atalanta,Udinese,0,0,2223,I1
I1,2023-03-04,Fiorentina,Milan,2,1,2223,I1
I1,2023-03-05,Spezia,Verona,0,0,2223,I1
I1,2023-03-05,Sampdoria,Salernitana,0,0,2223,I1
I1,2023-03-05,Inter,Lecce,2,0,2223,I1
I1,2023-03-05,Roma,Juventus,1,0,2223,I1
I1,2023-03-06,Sassuolo,Cremonese,3,2,2223,I1
I1,2023-03-06,Torino,Bologna,1,0,2223,I1
I1,2023-03-10,Spezia,Inter,2,1,2223,I1
I1,2023-03-11,Empoli,Udinese,0,1,2223,I1
I1,2023-03-11,Napoli,Atalanta,2,0,2223,I1
I1,2023-03-11,Bologna,Lazio,0,0,2223,I1
I1,2023-03-12,Lecce,Torino,0,2,2223,I1
I1,2023-03-12,Cremonese,Fiorentina,0,2,2223,I1
I1,2023-03-12,Verona,Monza,1,1,2223,I1
I1,2023-03-12,Roma,Sassuolo,3,4,2223,I1
I1,2023-03-12,Juventus,Sampdoria,4,2,2223,I1
I1,2023-03-13,Milan,Salernitana,1,1,2223,I1
I1,2023-03-17,Sassuolo,Spezia,1,0,2223,I1
I1,2023-03-17,Atalanta,Empoli,2,1,2223,I1
I1,2023-03-18,Monza,Cremonese,1,1,2223,I1
I1,2023-03-18,Salernitana,Bologna,2,2,2223,I1
I1,2023-03-18,Udinese,Milan,3,1,2223,I1
I1,2023-03-19,Sampdoria,Verona,3,1,2223,I1
I1,2023-03-19,Fiorentina,Lecce,1,0,2223,I1
I1,2023-03-19,Torino,Napoli,0,4,2223,I1
I1,2023-03-19,Lazio,Roma,1,0,2223,I1
I1,2023-03-19,Inter,Juventus,0,1,2223,I1
I1,2023-04-01,Cremonese,Atalanta,1,3,2223,I1
I1,2023-04-01,Inter,Fiorentina,0,1,2223,I1
I1,2023-04-01,Juventus,Verona,1,0,2223,I1
I1,2023-04-02,Bologna,Udinese,3,0,2223,I1
I1,2023-04-02,Monza,Lazio,0,2,2223,I1
I1,2023-04-02,Spezia,Salernitana,1,1,2223,I1
I1,2023-04-02,Roma,Sampdoria,3,0,2223,I1
I1,2023-04-02,Napoli,Milan,0,4,2223,I1
I1,2023-04-03,Empoli,Lecce,1,0,2223,I1
I1,2023-04-03,Sassuolo,Torino,1,1,2223,I1
I1,2023-04-07,Salernitana,Inter,1,1,2223,I1
I1,2023-04-07,Lecce,Napoli,1,2,2223,I1
I1,2023-04-07,Milan,Empoli,0,0,2223,I1
I1,2023-04-08,Udinese,Monza,2,2,2223,I1
I1,2023-04-08,Fiorentina,Spezia,1,1,2223,I1
I1,2023-04-08,Atalanta,Bologna,0,2,2223,I1
I1,2023-04-08,Sampdoria,Cremonese,2,3,2223,I1
I1,2023-04-08,Torino,Roma,0,1,2223,I1
I1,2023-04-08,Verona,Sassuolo,2,1,2223,I1
I1,2023-04-08,Lazio,Juventus,2,1,2223,I1
I1,2023-04-14,Cremonese,Empoli,1,0,2223,I1
I1,2023-04-14,Spezia,Lazio,0,3,2223,I1
I1,2023-04-15,Bologna,Milan,1,1,2223,I1
I1,2023-04-15,Napoli,Verona,0,0,2223,I1
I1,2023-04-15,Inter,Monza,0,1,2223,I1
I1,2023-04-16,Lecce,Sampdoria,1,1,2223,I1
I1,2023-04-16,Torino,Salernitana,1,1,2223,I1
I1,2023-04-16,Sassuolo,Juventus,1,0,2223,I1
I1,2023-04-16,Roma,Udinese,3,0,2223,I1
I1,2023-04-17,Fiorentina,Atalanta,1,1,2223,I1
I1,2023-04-21,Verona,Bologna,2,1,2223,I1
I1,2023-04-22,Salernitana,Sassuolo,3,0,2223,I1
I1,2023-04-22,Lazio,Torino,0,1,2223,I1
I1,2023-04-22,Sampdoria,Spezia,1,1,2223,I1
I1,2023-04-23,Empoli,Inter,0,3,2223,I1
I1,2023-04-23,Monza,Fiorentina,3,2,2223,I1
I1,2023-04-23,Udinese,Cremonese,3,0,2223,I1
I1,2023-04-23,Milan,Lecce,2,0,2223,I1
I1,2023-04-23,Juventus,Napoli,0,1,2223,I1
I1,2023-04-24,Atalanta,Roma,3,1,2223,I1
I1,2023-04-28,Lecce,Udinese,1,0,2223,I1
I1,2023-04-28,Spezia,Monza,0,2,2223,I1
I1,2023-04-29,Roma,Milan,1,1,2223,I1
I1,2023-04-29,Torino,Atalanta,1,2,2223,I1
I1,2023-04-30,Inter,Lazio,3,1,2223,I1
I1,2023-04-30,Cremonese,Verona,1,1,2223,I1
I1,2023-04-30,Napoli,Salernitana,1,1,2223,I1
